complaint_id,complaint_text,category,submitted_via,created_date
113053,<i>Facing error code while using the service no response! from support</i>,Technical Support,Email,08-01-2024
113054,<b>Late fee applied even though I paid on time... no response from support</b>,Billing,Chat,09-05-2024
113055,Unauthorized changes made to my account need urgent help,Account Management,Phone,25-10-2024
113056,<p>Internet connection keeps dropping?? frequently please resolve asap</p>,Technical Support,Email,04-06-2024
113057,<p>Incorrect<br>charges have appeared on?? my invoice please resolve asap</p>,Billing,Email,01-05-2024
113058,I was charged twice for my last bill please resolve asap,Billing,Phone,25-08-2024
113059,<p>Incorrect<br>charges have. appeared on my invoice this is unacceptable</p>,Billing,Email,30-08-2024
113060,My account was locked without?? reason happening for the last 3 days,Account Management,Phone,21-01-2024
113061,<p>Late fee applied even... though I paid on time please resolve asap</p>,Billing,Website,28-09-2024
113062,<b>Unauthorized<br>changes made to my account... no response from support</b>,Account Management,Website,31-03-2024
113063,The<br>product stopped working within a week this!! is unacceptable,Product Issue,Email,05-05-2024
113064,Service experience was poor!! please resolve asap,Other,Email,22-09-2024
113065,Unable<br>to connect to the server this is unacceptable,Technical Support,Email,11-04-2024
113066,"<i>Received a damaged, product please resolve asap</i>",Product Issue,Chat,01-04-2024
113067,<p>My<br>account was locked without reason this is## unacceptable</p>,Account Management,Phone,15-06-2024
113068,My<br>payment was successful but the bill still shows? unpaid no response from support,Billing,Email,27-08-2024
113069,I was charged twice for my last bill please resolve asap,Billing,Website,16-09-2024
113070,"Service experience was poor, need urgent help",Other,Chat,28-04-2024
113071,<b>Unauthorized changes made to my account please resolve... asap</b>,Account Management,Phone,23-07-2024
113072,<i>Unauthorized changes made to my account this is unacceptable</i>,Account Management,Chat,20-04-2024
113073,<i>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited no response from support</i>,Billing,Email,08-08-2024
113074,My<br>payment was successful but the bill still shows... unpaid this is unacceptable,Billing,Chat,24-02-2024
113075,The website is extremely slow and unresponsive this is!! unacceptable,Technical Support,Website,25-08-2024
113076,<p>Password<br>reset link is not working no response!! from support</p>,Account Management,Phone,18-01-2024
113077,Unauthorized changes made to my account need urgent?? help,Account Management,Chat,09-01-2024
113078,<p>App crashes. whenever I try to open it please resolve asap</p>,Technical Support,Chat,13-05-2024
113079,"<b>Incorrect charges have appeared on my invoice need urgent, help</b>",Billing,Website,15-05-2024
113080,Unauthorized changes made to my account happening?? for the last 3 days,Account Management,Email,09-05-2024
113081,<i>Need clarification regarding!! company policy this is unacceptable</i>,Other,Website,03-08-2024
113082,Facing<br>error code while using the service... no response from support,Technical Support,Website,28-09-2024
113083,<p>Service experience was poor? please resolve asap</p>,Other,Phone,12-08-2024
113084,<b>I<br>was charged twice for my last? bill please resolve asap</b>,Billing,Website,09-08-2024
113085,Facing issues updating account details please resolve asap,Account Management,Chat,23-07-2024
113086,<i>I<br>was charged twice for my last bill happening for the last? 3 days</i>,Billing,Phone,29-08-2024
113087,<i>Service<br>experience was poor need urgent help</i>,Other,Chat,28-09-2024
113088,I<br>want to file a general complaint happening for the last 3 days,Other,Phone,18-06-2024
113089,I was. charged twice for my last bill no response from support,Billing,Website,17-06-2024
113090,Unable to login to my account?? this is unacceptable,Account Management,Chat,11-07-2024
113091,The item does not function as expected happening for the last 3 days,Product Issue,Chat,25-07-2024
113092,Very unhappy with the overall service no response!! from support,Other,Chat,12-02-2024
113093,Received a damaged product need!! urgent help,Product Issue,Chat,25-05-2024
113094,<b>Very<br>unhappy with the overall service this## is unacceptable</b>,Other,Phone,08-06-2024
113095,Service experience was poor... happening for the last 3 days,Other,Email,10-08-2024
113096,"The item does not function as expected, please resolve asap",Product Issue,Phone,22-01-2024
113097,My payment was successful but the bill still shows unpaid no response from support,Billing,Phone,28-09-2024
113098,<p>Product quality is## not as advertised need urgent help</p>,Product Issue,Phone,21-07-2024
113099,<b>Unauthorized changes made? to my account happening for the last 3 days</b>,Account Management,Website,20-05-2024
113100,"<b>Customer support, did not respond to my emails this is unacceptable</b>",Other,Website,24-02-2024
113101,Very<br>unhappy with the overall service no response from## support,Other,Chat,14-06-2024
113102,Facing error code. while using the service no response from support,Technical Support,Phone,12-06-2024
113103,<i>Unable to connect to. the server this is unacceptable</i>,Technical Support,Phone,24-06-2024
113104,Product quality is not as advertised need?? urgent help,Product Issue,Email,08-06-2024
113105,My payment was!! successful but the bill still shows unpaid this is unacceptable,Billing,Phone,01-07-2024
113106,<b>Service experience was poor!! this is unacceptable</b>,Other,Chat,20-07-2024
113107,My account was locked without reason happening for the last? 3 days,Account Management,Chat,14-02-2024
113108,"<b>Unable<br>to login to my account, no response from support</b>",Account Management,Phone,02-01-2024
113109,My<br>payment## was successful but the bill still shows unpaid no response from support,Billing,Email,21-04-2024
113110,<p>Service<br>experience! was poor no response from support</p>,Other,Chat,27-05-2024
113111,<i>Product<br>quality is not as advertised no response!! from support</i>,Product Issue,Chat,15-01-2024
113112,<i>Service experience was poor no response from## support</i>,Other,Email,16-08-2024
113113,I want to file a general complaint happening for the last 3 days,Other,Email,07-08-2024
113114,Facing error code while using the service this is unacceptable,Technical Support,Website,11-03-2024
113115,<b>Unauthorized<br>changes made to my! account no response from support</b>,Account Management,Email,20-10-2024
113116,Facing issues updating account details this is unacceptable,Account Management,Chat,14-05-2024
113117,<i>I<br>want to file a general complaint happening!! for the last 3 days</i>,Other,Website,28-06-2024
113118,<i>Customer<br>support did not respond to my? emails this is unacceptable</i>,Other,Website,18-07-2024
113119,Need<br>clarification regarding company policy?? no response from support,Other,Email,04-10-2024
113120,Product quality is not as advertised this is! unacceptable,Product Issue,Chat,11-08-2024
113121,"My<br>payment was successful but the bill still shows unpaid happening for the last, 3 days",Billing,Chat,17-08-2024
113122,<i>The item does not function as expected need urgent help</i>,Product Issue,Chat,21-01-2024
113123,Facing<br>issues updating account details happening for the... last 3 days,Account Management,Phone,25-06-2024
113124,<p>I was charged twice for my last bill happening... for the last 3 days</p>,Billing,Email,27-04-2024
113125,The product stopped. working within a week this is unacceptable,Product Issue,Website,30-08-2024
113126,<i>I was charged twice for my last bill happening for!! the last 3 days</i>,Billing,Chat,07-07-2024
113127,<b>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited please resolve asap</b>,Billing,Chat,16-08-2024
113128,The item does not?? function as expected no response from support,Product Issue,Phone,24-06-2024
113129,<b>Facing<br>error code while using the!! service happening for the last 3 days</b>,Technical Support,Chat,02-05-2024
113130,<b>Incorrect<br>charges have appeared on my invoice this is unacceptable</b>,Billing,Email,12-07-2024
113131,<p>Internet connection keeps dropping frequently happening for the last 3 days</p>,Technical Support,Email,19-05-2024
