complaint_id,complaint_text,category,submitted_via,created_date
113112,<p>The item does not function as expected## no response from support</p>,Product Issue,Email,17-06-2024
113113,The website is extremely slow and unresponsive please resolve asap,Technical Support,Email,13-02-2024
113114,Product<br>quality is not as advertised please resolve asap,Product Issue,Chat,22-04-2024
113115,App crashes whenever I try to open it please resolve asap,Technical Support,Chat,17-04-2024
113116,"Incorrect charges have appeared on my invoice no response from, support",Billing,Phone,09-02-2024
113117,Facing<br>error code while using the. service no response from support,Technical Support,Website,05-05-2024
113118,My<br>account was locked without reason please resolve asap,Account Management,Website,06-03-2024
113119,I was charged twice for my last bill this is! unacceptable,Billing,Email,26-03-2024
113120,<b>The<br>item does not function## as expected no response from support</b>,Product Issue,Phone,25-01-2024
113121,<p>Incorrect charges have appeared on my! invoice this is unacceptable</p>,Billing,Website,25-04-2024
113122,"Missing components in, the package need urgent help",Product Issue,Phone,05-03-2024
113123,Incorrect charges have appeared on my invoice please resolve... asap,Billing,Website,14-02-2024
113124,Unauthorized<br>changes made to my? account no response from support,Account Management,Chat,18-05-2024
113125,<b>Service experience was poor no response from support</b>,Other,Website,02-07-2024
113126,<b>Unauthorized changes made to my account please resolve asap</b>,Account Management,Email,09-08-2024
113127,<i>Unable to connect to the server no response from support</i>,Technical Support,Chat,02-06-2024
113128,Unexpected<br>charges added without... notification need urgent help,Billing,Phone,26-09-2024
113129,The<br>item does? not function as expected please resolve asap,Product Issue,Website,07-08-2024
113130,Password reset link is not working this is unacceptable,Account Management,Chat,06-10-2024
113131,Unexpected charges## added without notification happening for the last 3 days,Billing,Email,15-02-2024
113132,Late fee applied even though I paid on time this is unacceptable,Billing,Website,20-10-2024
113133,Unexpected charges! added without notification happening for the last 3 days,Billing,Website,03-03-2024
113134,Unauthorized<br>changes made. to my account please resolve asap,Account Management,Website,12-06-2024
113135,Unable to!! connect to the server this is unacceptable,Technical Support,Phone,29-02-2024
113136,Password reset link is not working need urgent help,Account Management,Website,06-01-2024
113137,<i>Unable to connect to the server need urgent! help</i>,Technical Support,Phone,20-08-2024
113138,<p>Missing<br>components! in the package no response from support</p>,Product Issue,Phone,06-08-2024
113139,My payment was successful but the bill## still shows unpaid need urgent help,Billing,Email,10-07-2024
113140,"<p>The<br>product stopped, working within a week no response from support</p>",Product Issue,Chat,03-05-2024
113141,"App<br>crashes whenever I try to open it, happening for the last 3 days",Technical Support,Phone,09-01-2024
113142,App<br>crashes whenever I try to! open it no response from support,Technical Support,Website,05-07-2024
113143,Unable to login... to my account this is unacceptable,Account Management,Phone,09-04-2024
113144,<b>Missing<br>components in the... package need urgent help</b>,Product Issue,Chat,09-08-2024
113145,Unexpected<br>charges... added without notification please resolve asap,Billing,Email,08-02-2024
113146,Need clarification regarding company!! policy please resolve asap,Other,Email,18-08-2024
113147,<b>Facing issues updating account## details happening for the last 3 days</b>,Account Management,Phone,27-01-2024
113148,<p>The product stopped working within... a week this is unacceptable</p>,Product Issue,Chat,26-06-2024
113149,Late<br>fee applied even though I paid on time no response from support,Billing,Email,24-07-2024
113150,Unexpected charges added without!! notification need urgent help,Billing,Phone,18-08-2024
113151,Unexpected charges added## without notification need urgent help,Billing,Chat,28-06-2024
113152,Missing<br>components in the package! happening for the last 3 days,Product Issue,Website,06-10-2024
113153,Product quality! is not as advertised this is unacceptable,Product Issue,Chat,11-02-2024
113154,Unexpected<br>charges added without notification please resolve asap,Billing,Chat,25-05-2024
113155,<p>Received a damaged product need urgent## help</p>,Product Issue,Chat,08-06-2024
113156,"Unable to, login to my account no response from support",Account Management,Website,24-08-2024
113157,Product quality is not as advertised please resolve asap,Product Issue,Website,20-09-2024
113158,<i>Facing<br>error code while using the service happening for the last 3 days</i>,Technical Support,Phone,22-09-2024
113159,My payment was successful but the bill still shows unpaid... need urgent help,Billing,Website,23-03-2024
113160,"The item does not function as, expected please resolve asap",Product Issue,Email,08-07-2024
113161,My account was locked without reason please resolve asap,Account Management,Email,29-08-2024
113162,<p>Password reset link is not working no response from support</p>,Account Management,Phone,10-07-2024
113163,<b>My<br>payment was successful? but the bill still shows unpaid need urgent help</b>,Billing,Chat,22-04-2024
113164,<p>Unable to!! login to my account no response from support</p>,Account Management,Email,14-04-2024
113165,Missing<br>components in the package happening for the last 3 days,Product Issue,Email,20-07-2024
113166,<b>Received a damaged## product this is unacceptable</b>,Product Issue,Website,21-07-2024
113167,<i>Missing<br>components in the package?? no response from support</i>,Product Issue,Chat,22-05-2024
113168,Unauthorized<br>changes made to my account no response from... support,Account Management,Website,29-05-2024
113169,My payment was successful but?? the bill still shows unpaid please resolve asap,Billing,Phone,24-02-2024
113170,My payment was successful but the bill... still shows unpaid no response from support,Billing,Email,23-04-2024
113171,<b>Unexpected charges added without## notification need urgent help</b>,Billing,Website,02-01-2024
113172,Unexpected charges added without notification need?? urgent help,Billing,Email,21-08-2024
113173,My account was locked... without reason no response from support,Account Management,Chat,14-09-2024
113174,The website is extremely slow and unresponsive!! need urgent help,Technical Support,Email,18-04-2024
113175,App crashes whenever I try to open it happening for## the last 3 days,Technical Support,Phone,10-07-2024
113176,Missing<br>components in the package?? please resolve asap,Product Issue,Chat,29-06-2024
113177,<b>I want? to file a general complaint no response from support</b>,Other,Chat,09-07-2024
113178,Late<br>fee applied even though I paid on time please resolve asap,Billing,Chat,05-06-2024
113179,Unauthorized changes made to my account need. urgent help,Account Management,Website,28-07-2024
113180,Facing issues updating account details happening for the last 3 days,Account Management,Chat,11-09-2024
113181,App<br>crashes whenever I?? try to open it happening for the last 3 days,Technical Support,Chat,28-02-2024
113182,Facing error code while using the service this is unacceptable,Technical Support,Chat,04-05-2024
113183,Missing components in the package? this is unacceptable,Product Issue,Chat,09-01-2024
113184,<b>Unable<br>to connect to the server no response. from support</b>,Technical Support,Website,17-05-2024
113185,Customer<br>support did not respond to my emails no? response from support,Other,Website,18-03-2024
113186,<b>Unable<br>to connect## to the server need urgent help</b>,Technical Support,Website,07-04-2024
113187,<p>Received a damaged product please resolve## asap</p>,Product Issue,Email,06-07-2024
113188,The website is extremely## slow and unresponsive no response from support,Technical Support,Website,25-08-2024
113189,Customer support did not respond to my!! emails need urgent help,Other,Chat,13-09-2024
113190,<i>Customer<br>support did not respond to my emails this is unacceptable</i>,Other,Website,29-01-2024
113191,<b>App crashes whenever I try to open it happening for the last 3 days</b>,Technical Support,Website,06-05-2024
